strategy,alpha,seed,vdf_delay,use_vdf,num_epochs,total_slots,runtime_seconds,adversarial_reward,slot_gain,fork_rate,reorg_rate,missed_slots,forks,reorgs,total_blocks,canonical_adversarial_fraction
honest_baseline,0.05,3,32,True,15,480,1.3133239160015364,0.03365384615384615,-0.01634615384615385,0.0,0.0,0,0,0,480,0.029166666666666667
honest_baseline,0.1,1,0,False,15,480,1.2948213329982536,0.09134615384615384,-0.008653846153846165,0.0,0.0,0,0,0,480,0.08125
honest_baseline,0.1,1,32,True,15,480,1.2991285840034834,0.11538461538461539,0.015384615384615385,0.0,0.0,0,0,0,480,0.10208333333333333
honest_baseline,0.1,2,0,False,15,480,1.3074367500012158,0.11298076923076923,0.012980769230769226,0.0,0.0,0,0,0,480,0.1
honest_baseline,0.1,2,32,True,15,480,1.3002805830001307,0.07692307692307693,-0.023076923076923078,0.0,0.0,0,0,0,480,0.06875
honest_baseline,0.1,3,0,False,15,480,1.306421458000841,0.10096153846153846,0.0009615384615384581,0.0,0.0,0,0,0,480,0.08958333333333333
honest_baseline,0.1,3,32,True,15,480,1.3032647079999151,0.08173076923076923,-0.018269230769230774,0.0,0.0,0,0,0,480,0.07291666666666667
honest_baseline,0.15,1,0,False,15,480,1.3067234170011943,0.14423076923076922,-0.0057692307692307765,0.0,0.0,0,0,0,480,0.13541666666666666
honest_baseline,0.15,1,32,True,15,480,1.2847744999999122,0.17307692307692307,0.023076923076923078,0.0,0.0,0,0,0,480,0.16041666666666668
honest_baseline,0.15,2,0,False,15,480,1.3071694999998726,0.16105769230769232,0.011057692307692324,0.0,0.0,0,0,0,480,0.15
